,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
300,Amazonas,OOS,Colombia & GT,GT by State - Ven & Col,-0.09812264204369424,False,32
301,Amazonas,InSample,Colombia & GT,GT by State - Ven & Col,0.22077776679094094,False,32
302,Anzoategui,OOS,Colombia & GT,GT by State - Ven & Col,-2.4403812205477102,False,32
303,Anzoategui,InSample,Colombia & GT,GT by State - Ven & Col,0.3095443925835493,False,32
304,Apure,OOS,Colombia & GT,GT by State - Ven & Col,0.02422921944933832,False,32
305,Apure,InSample,Colombia & GT,GT by State - Ven & Col,0.3226584915199357,False,32
306,Aragua,OOS,Colombia & GT by State,GT by State - Ven & Col,0.034830015699474866,False,32
307,Aragua,InSample,Colombia & GT by State,GT by State - Ven & Col,0.37505419103575344,False,32
308,Barinas,OOS,Colombia & GT,GT by State - Ven & Col,-0.5727701294265319,False,32
309,Barinas,InSample,Colombia & GT,GT by State - Ven & Col,-0.4390524457696055,False,32
310,Bolivar,OOS,Colombia & GT,GT by State - Ven & Col,-0.017397316733975817,False,32
311,Bolivar,InSample,Colombia & GT,GT by State - Ven & Col,-0.668650223850012,False,32
312,Carabobo,OOS,Colombia & GT,GT by State - Ven & Col,-0.1122804224467493,False,32
313,Carabobo,InSample,Colombia & GT,GT by State - Ven & Col,0.3824753103249792,False,32
314,Cojedes,OOS,Colombia & GT by State,GT by State - Ven & Col,-0.1206395330668304,False,32
315,Cojedes,InSample,Colombia & GT by State,GT by State - Ven & Col,0.2759427235613149,False,32
316,Delta Amacuro,OOS,Colombia & GT,GT by State - Ven & Col,-0.06602597133075007,False,32
317,Delta Amacuro,InSample,Colombia & GT,GT by State - Ven & Col,0.19868536344241566,False,32
318,Distrito Federal,OOS,Colombia & GT,GT by State - Ven & Col,-0.03838797931556948,False,32
319,Distrito Federal,InSample,Colombia & GT,GT by State - Ven & Col,0.6439736527239681,False,32
320,Falcon,OOS,Colombia & GT,GT by State - Ven & Col,-3.7031534396155186,False,32
321,Falcon,InSample,Colombia & GT,GT by State - Ven & Col,0.24943358268532656,False,32
322,Guarico,OOS,Colombia & GT,GT by State - Ven & Col,-0.13285313384437392,False,32
323,Guarico,InSample,Colombia & GT,GT by State - Ven & Col,0.2737669461109442,False,32
